"driver_race","stop_date","stop_purpose","daily_num_stops","month","day","day_index","day_of_week","fri_sat","post_policy","dangerous_days","race","day_counter","dangerous_days2","date2","stop_purpose2"
"Hispanic","2006-09-07","Violation Observed",30,"9",7,250,"Thursday","Another day",1,"Other day","Hispanic",614,NA,2006-09-07,"Violation Observed"
"Hispanic","2006-09-08","Radar Triggered",11,"9",8,251,"Friday","Friday or Saturday",1,"Other day","Hispanic",615,NA,2006-09-08,"Radar Triggered"
"Hispanic","2006-09-08","Violation Observed",90,"9",8,251,"Friday","Friday or Saturday",1,"Other day","Hispanic",615,NA,2006-09-08,"Violation Observed"
"Hispanic","2006-09-09","Radar Triggered",21,"9",9,252,"Saturday","Friday or Saturday",1,"Other day","Hispanic",616,NA,2006-09-09,"Radar Triggered"
"Hispanic","2006-09-09","Violation Observed",103,"9",9,252,"Saturday","Friday or Saturday",1,"Other day","Hispanic",616,NA,2006-09-09,"Violation Observed"
"Hispanic","2006-09-10","Radar Triggered",14,"9",10,253,"Sunday","Another day",1,"Other day","Hispanic",617,NA,2006-09-10,"Radar Triggered"
"Hispanic","2006-09-10","Violation Observed",70,"9",10,253,"Sunday","Another day",1,"Other day","Hispanic",617,NA,2006-09-10,"Violation Observed"
"Hispanic","2006-09-11","Radar Triggered",15,"9",11,254,"Monday","Another day",1,"Other day","Hispanic",618,NA,2006-09-11,"Radar Triggered"
"Hispanic","2006-09-11","Violation Observed",55,"9",11,254,"Monday","Another day",1,"Other day","Hispanic",618,NA,2006-09-11,"Violation Observed"
"Hispanic","2006-09-12","Radar Triggered",18,"9",12,255,"Tuesday","Another day",1,"Other day","Hispanic",619,NA,2006-09-12,"Radar Triggered"
"Hispanic","2006-09-12","Violation Observed",34,"9",12,255,"Tuesday","Another day",1,"Other day","Hispanic",619,NA,2006-09-12,"Violation Observed"
"Hispanic","2006-09-13","Radar Triggered",6,"9",13,256,"Wednesday","Another day",1,"Other day","Hispanic",620,NA,2006-09-13,"Radar Triggered"
"Hispanic","2006-09-13","Violation Observed",39,"9",13,256,"Wednesday","Another day",1,"Other day","Hispanic",620,NA,2006-09-13,"Violation Observed"
"Hispanic","2006-09-14","Radar Triggered",14,"9",14,257,"Thursday","Another day",1,"Other day","Hispanic",621,NA,2006-09-14,"Radar Triggered"
"Hispanic","2006-09-14","Violation Observed",34,"9",14,257,"Thursday","Another day",1,"Other day","Hispanic",621,NA,2006-09-14,"Violation Observed"
"Hispanic","2006-09-15","Radar Triggered",12,"9",15,258,"Friday","Friday or Saturday",1,"Other day","Hispanic",622,NA,2006-09-15,"Radar Triggered"
"Hispanic","2006-09-15","Violation Observed",56,"9",15,258,"Friday","Friday or Saturday",1,"Other day","Hispanic",622,NA,2006-09-15,"Violation Observed"
"Hispanic","2006-09-16","Radar Triggered",38,"9",16,259,"Saturday","Friday or Saturday",1,"Other day","Hispanic",623,NA,2006-09-16,"Radar Triggered"
"Hispanic","2006-09-16","Violation Observed",109,"9",16,259,"Saturday","Friday or Saturday",1,"Other day","Hispanic",623,NA,2006-09-16,"Violation Observed"
"Hispanic","2006-09-17","Radar Triggered",15,"9",17,260,"Sunday","Another day",1,"Other day","Hispanic",624,NA,2006-09-17,"Radar Triggered"
"Hispanic","2006-09-17","Violation Observed",61,"9",17,260,"Sunday","Another day",1,"Other day","Hispanic",624,NA,2006-09-17,"Violation Observed"
"Hispanic","2006-09-18","Radar Triggered",15,"9",18,261,"Monday","Another day",1,"Other day","Hispanic",625,NA,2006-09-18,"Radar Triggered"
"Hispanic","2006-09-18","Violation Observed",61,"9",18,261,"Monday","Another day",1,"Other day","Hispanic",625,NA,2006-09-18,"Violation Observed"
"Hispanic","2006-09-19","Radar Triggered",15,"9",19,262,"Tuesday","Another day",1,"Other day","Hispanic",626,NA,2006-09-19,"Radar Triggered"
"Hispanic","2006-09-19","Violation Observed",52,"9",19,262,"Tuesday","Another day",1,"Other day","Hispanic",626,NA,2006-09-19,"Violation Observed"
"Hispanic","2006-09-20","Radar Triggered",6,"9",20,263,"Wednesday","Another day",1,"Other day","Hispanic",627,NA,2006-09-20,"Radar Triggered"
"Hispanic","2006-09-20","Violation Observed",66,"9",20,263,"Wednesday","Another day",1,"Other day","Hispanic",627,NA,2006-09-20,"Violation Observed"
"Hispanic","2006-09-21","Radar Triggered",3,"9",21,264,"Thursday","Another day",1,"Other day","Hispanic",628,NA,2006-09-21,"Radar Triggered"
"Hispanic","2006-09-21","Violation Observed",42,"9",21,264,"Thursday","Another day",1,"Other day","Hispanic",628,NA,2006-09-21,"Violation Observed"
"Hispanic","2006-09-22","Radar Triggered",12,"9",22,265,"Friday","Friday or Saturday",1,"Other day","Hispanic",629,NA,2006-09-22,"Radar Triggered"
"Hispanic","2006-09-22","Violation Observed",73,"9",22,265,"Friday","Friday or Saturday",1,"Other day","Hispanic",629,NA,2006-09-22,"Violation Observed"
"Hispanic","2006-09-23","Radar Triggered",26,"9",23,266,"Saturday","Friday or Saturday",1,"Other day","Hispanic",630,NA,2006-09-23,"Radar Triggered"
"Hispanic","2006-09-23","Violation Observed",75,"9",23,266,"Saturday","Friday or Saturday",1,"Other day","Hispanic",630,NA,2006-09-23,"Violation Observed"
"Hispanic","2006-09-24","Radar Triggered",13,"9",24,267,"Sunday","Another day",1,"Other day","Hispanic",631,NA,2006-09-24,"Radar Triggered"
"Hispanic","2006-09-24","Violation Observed",56,"9",24,267,"Sunday","Another day",1,"Other day","Hispanic",631,NA,2006-09-24,"Violation Observed"
"Hispanic","2006-09-25","Radar Triggered",17,"9",25,268,"Monday","Another day",1,"Other day","Hispanic",632,NA,2006-09-25,"Radar Triggered"
"Hispanic","2006-09-25","Violation Observed",62,"9",25,268,"Monday","Another day",1,"Other day","Hispanic",632,NA,2006-09-25,"Violation Observed"
"Hispanic","2006-09-26","Radar Triggered",9,"9",26,269,"Tuesday","Another day",1,"Other day","Hispanic",633,NA,2006-09-26,"Radar Triggered"
"Hispanic","2006-09-26","Violation Observed",42,"9",26,269,"Tuesday","Another day",1,"Other day","Hispanic",633,NA,2006-09-26,"Violation Observed"
"Hispanic","2006-09-27","Radar Triggered",18,"9",27,270,"Wednesday","Another day",1,"Other day","Hispanic",634,NA,2006-09-27,"Radar Triggered"
"Hispanic","2006-09-27","Violation Observed",64,"9",27,270,"Wednesday","Another day",1,"Other day","Hispanic",634,NA,2006-09-27,"Violation Observed"
"Hispanic","2006-09-28","Radar Triggered",14,"9",28,271,"Thursday","Another day",1,"Other day","Hispanic",635,NA,2006-09-28,"Radar Triggered"
"Hispanic","2006-09-28","Violation Observed",52,"9",28,271,"Thursday","Another day",1,"Other day","Hispanic",635,NA,2006-09-28,"Violation Observed"
"Hispanic","2006-09-29","Radar Triggered",18,"9",29,272,"Friday","Friday or Saturday",1,"Other day","Hispanic",636,NA,2006-09-29,"Radar Triggered"
"Hispanic","2006-09-29","Violation Observed",52,"9",29,272,"Friday","Friday or Saturday",1,"Other day","Hispanic",636,NA,2006-09-29,"Violation Observed"
"Hispanic","2006-09-30","Radar Triggered",16,"9",30,273,"Saturday","Friday or Saturday",1,"Other day","Hispanic",637,NA,2006-09-30,"Radar Triggered"
"Hispanic","2006-09-30","Violation Observed",57,"9",30,273,"Saturday","Friday or Saturday",1,"Other day","Hispanic",637,NA,2006-09-30,"Violation Observed"
"Hispanic","2006-10-01","Radar Triggered",17,"10",1,274,"Sunday","Another day",1,"Other day","Hispanic",638,NA,2006-10-01,"Radar Triggered"
"Hispanic","2006-10-01","Violation Observed",87,"10",1,274,"Sunday","Another day",1,"Other day","Hispanic",638,NA,2006-10-01,"Violation Observed"
"Hispanic","2006-10-02","Radar Triggered",18,"10",2,275,"Monday","Another day",1,"Other day","Hispanic",639,NA,2006-10-02,"Radar Triggered"
"Hispanic","2006-10-02","Violation Observed",45,"10",2,275,"Monday","Another day",1,"Other day","Hispanic",639,NA,2006-10-02,"Violation Observed"
"Hispanic","2006-10-03","Radar Triggered",9,"10",3,276,"Tuesday","Another day",1,"Other day","Hispanic",640,NA,2006-10-03,"Radar Triggered"
"Hispanic","2006-10-03","Violation Observed",55,"10",3,276,"Tuesday","Another day",1,"Other day","Hispanic",640,NA,2006-10-03,"Violation Observed"
"Hispanic","2006-10-04","Radar Triggered",3,"10",4,277,"Wednesday","Another day",1,"Other day","Hispanic",641,NA,2006-10-04,"Radar Triggered"
"Hispanic","2006-10-04","Violation Observed",40,"10",4,277,"Wednesday","Another day",1,"Other day","Hispanic",641,NA,2006-10-04,"Violation Observed"
"Hispanic","2006-10-05","Radar Triggered",3,"10",5,278,"Thursday","Another day",1,"Other day","Hispanic",642,NA,2006-10-05,"Radar Triggered"
"Hispanic","2006-10-05","Violation Observed",65,"10",5,278,"Thursday","Another day",1,"Other day","Hispanic",642,NA,2006-10-05,"Violation Observed"
"Hispanic","2006-10-06","Radar Triggered",16,"10",6,279,"Friday","Friday or Saturday",1,"Other day","Hispanic",643,NA,2006-10-06,"Radar Triggered"
"Hispanic","2006-10-06","Violation Observed",52,"10",6,279,"Friday","Friday or Saturday",1,"Other day","Hispanic",643,NA,2006-10-06,"Violation Observed"
"Hispanic","2006-10-07","Radar Triggered",19,"10",7,280,"Saturday","Friday or Saturday",1,"Other day","Hispanic",644,NA,2006-10-07,"Radar Triggered"
"Hispanic","2006-10-07","Violation Observed",106,"10",7,280,"Saturday","Friday or Saturday",1,"Other day","Hispanic",644,NA,2006-10-07,"Violation Observed"
"Hispanic","2006-10-08","Radar Triggered",13,"10",8,281,"Sunday","Another day",1,"Other day","Hispanic",645,NA,2006-10-08,"Radar Triggered"
"Hispanic","2006-10-08","Violation Observed",52,"10",8,281,"Sunday","Another day",1,"Other day","Hispanic",645,NA,2006-10-08,"Violation Observed"
"Hispanic","2006-10-09","Radar Triggered",17,"10",9,282,"Monday","Another day",1,"Other day","Hispanic",646,NA,2006-10-09,"Radar Triggered"
"Hispanic","2006-10-09","Violation Observed",61,"10",9,282,"Monday","Another day",1,"Other day","Hispanic",646,NA,2006-10-09,"Violation Observed"
"Hispanic","2006-10-10","Radar Triggered",9,"10",10,283,"Tuesday","Another day",1,"Other day","Hispanic",647,NA,2006-10-10,"Radar Triggered"
"Hispanic","2006-10-10","Violation Observed",59,"10",10,283,"Tuesday","Another day",1,"Other day","Hispanic",647,NA,2006-10-10,"Violation Observed"
"Hispanic","2006-10-11","Radar Triggered",19,"10",11,284,"Wednesday","Another day",1,"Other day","Hispanic",648,NA,2006-10-11,"Radar Triggered"
"Hispanic","2006-10-11","Violation Observed",72,"10",11,284,"Wednesday","Another day",1,"Other day","Hispanic",648,NA,2006-10-11,"Violation Observed"
"Hispanic","2006-10-12","Radar Triggered",14,"10",12,285,"Thursday","Another day",1,"Other day","Hispanic",649,NA,2006-10-12,"Radar Triggered"
"Hispanic","2006-10-12","Violation Observed",58,"10",12,285,"Thursday","Another day",1,"Other day","Hispanic",649,NA,2006-10-12,"Violation Observed"
"Hispanic","2006-10-13","Radar Triggered",16,"10",13,286,"Friday","Friday or Saturday",1,"Other day","Hispanic",650,NA,2006-10-13,"Radar Triggered"
"Hispanic","2006-10-13","Violation Observed",59,"10",13,286,"Friday","Friday or Saturday",1,"Other day","Hispanic",650,NA,2006-10-13,"Violation Observed"
"Hispanic","2006-10-14","Radar Triggered",22,"10",14,287,"Saturday","Friday or Saturday",1,"Other day","Hispanic",651,NA,2006-10-14,"Radar Triggered"
"Hispanic","2006-10-14","Violation Observed",89,"10",14,287,"Saturday","Friday or Saturday",1,"Other day","Hispanic",651,NA,2006-10-14,"Violation Observed"
"Hispanic","2006-10-15","Radar Triggered",10,"10",15,288,"Sunday","Another day",1,"Other day","Hispanic",652,NA,2006-10-15,"Radar Triggered"
"Hispanic","2006-10-15","Violation Observed",47,"10",15,288,"Sunday","Another day",1,"Other day","Hispanic",652,NA,2006-10-15,"Violation Observed"
"Hispanic","2006-10-16","Radar Triggered",17,"10",16,289,"Monday","Another day",1,"Other day","Hispanic",653,NA,2006-10-16,"Radar Triggered"
"Hispanic","2006-10-16","Violation Observed",46,"10",16,289,"Monday","Another day",1,"Other day","Hispanic",653,NA,2006-10-16,"Violation Observed"
"Hispanic","2006-10-17","Radar Triggered",4,"10",17,290,"Tuesday","Another day",1,"Other day","Hispanic",654,NA,2006-10-17,"Radar Triggered"
"Hispanic","2006-10-17","Violation Observed",57,"10",17,290,"Tuesday","Another day",1,"Other day","Hispanic",654,NA,2006-10-17,"Violation Observed"
"Hispanic","2006-10-18","Radar Triggered",18,"10",18,291,"Wednesday","Another day",1,"Other day","Hispanic",655,NA,2006-10-18,"Radar Triggered"
"Hispanic","2006-10-18","Violation Observed",47,"10",18,291,"Wednesday","Another day",1,"Other day","Hispanic",655,NA,2006-10-18,"Violation Observed"
"Hispanic","2006-10-19","Radar Triggered",8,"10",19,292,"Thursday","Another day",1,"Other day","Hispanic",656,NA,2006-10-19,"Radar Triggered"
"Hispanic","2006-10-19","Violation Observed",38,"10",19,292,"Thursday","Another day",1,"Other day","Hispanic",656,NA,2006-10-19,"Violation Observed"
"Hispanic","2006-10-20","Radar Triggered",16,"10",20,293,"Friday","Friday or Saturday",1,"Other day","Hispanic",657,NA,2006-10-20,"Radar Triggered"
"Hispanic","2006-10-20","Violation Observed",51,"10",20,293,"Friday","Friday or Saturday",1,"Other day","Hispanic",657,NA,2006-10-20,"Violation Observed"
"Hispanic","2006-10-21","Radar Triggered",21,"10",21,294,"Saturday","Friday or Saturday",1,"Other day","Hispanic",658,NA,2006-10-21,"Radar Triggered"
"Hispanic","2006-10-21","Violation Observed",76,"10",21,294,"Saturday","Friday or Saturday",1,"Other day","Hispanic",658,NA,2006-10-21,"Violation Observed"
"Hispanic","2006-10-22","Radar Triggered",7,"10",22,295,"Sunday","Another day",1,"Other day","Hispanic",659,NA,2006-10-22,"Radar Triggered"
"Hispanic","2006-10-22","Violation Observed",48,"10",22,295,"Sunday","Another day",1,"Other day","Hispanic",659,NA,2006-10-22,"Violation Observed"
"Hispanic","2006-10-23","Radar Triggered",13,"10",23,296,"Monday","Another day",1,"Other day","Hispanic",660,NA,2006-10-23,"Radar Triggered"
"Hispanic","2006-10-23","Violation Observed",51,"10",23,296,"Monday","Another day",1,"Other day","Hispanic",660,NA,2006-10-23,"Violation Observed"
"Hispanic","2006-10-24","Radar Triggered",24,"10",24,297,"Tuesday","Another day",1,"Other day","Hispanic",661,NA,2006-10-24,"Radar Triggered"
"Hispanic","2006-10-24","Violation Observed",34,"10",24,297,"Tuesday","Another day",1,"Other day","Hispanic",661,NA,2006-10-24,"Violation Observed"
"Hispanic","2006-10-25","Radar Triggered",12,"10",25,298,"Wednesday","Another day",1,"Other day","Hispanic",662,NA,2006-10-25,"Radar Triggered"
"Hispanic","2006-10-25","Violation Observed",47,"10",25,298,"Wednesday","Another day",1,"Other day","Hispanic",662,NA,2006-10-25,"Violation Observed"
"Hispanic","2006-10-26","Radar Triggered",15,"10",26,299,"Thursday","Another day",1,"Other day","Hispanic",663,NA,2006-10-26,"Radar Triggered"
"Hispanic","2006-10-26","Violation Observed",39,"10",26,299,"Thursday","Another day",1,"Other day","Hispanic",663,NA,2006-10-26,"Violation Observed"
"Hispanic","2006-10-27","Radar Triggered",8,"10",27,300,"Friday","Friday or Saturday",1,"Other day","Hispanic",664,NA,2006-10-27,"Radar Triggered"
"Hispanic","2006-10-27","Violation Observed",29,"10",27,300,"Friday","Friday or Saturday",1,"Other day","Hispanic",664,NA,2006-10-27,"Violation Observed"
"Hispanic","2006-10-28","Radar Triggered",23,"10",28,301,"Saturday","Friday or Saturday",1,"Other day","Hispanic",665,NA,2006-10-28,"Radar Triggered"
"Hispanic","2006-10-28","Violation Observed",60,"10",28,301,"Saturday","Friday or Saturday",1,"Other day","Hispanic",665,NA,2006-10-28,"Violation Observed"
"Hispanic","2006-10-29","Radar Triggered",5,"10",29,302,"Sunday","Another day",1,"Other day","Hispanic",666,NA,2006-10-29,"Radar Triggered"
"Hispanic","2006-10-29","Violation Observed",51,"10",29,302,"Sunday","Another day",1,"Other day","Hispanic",666,NA,2006-10-29,"Violation Observed"
"Hispanic","2006-10-30","Radar Triggered",10,"10",30,303,"Monday","Another day",1,"Other day","Hispanic",667,NA,2006-10-30,"Radar Triggered"
"Hispanic","2006-10-30","Violation Observed",51,"10",30,303,"Monday","Another day",1,"Other day","Hispanic",667,NA,2006-10-30,"Violation Observed"
"Hispanic","2006-10-31","Radar Triggered",16,"10",31,304,"Tuesday","Another day",1,"Other day","Hispanic",668,NA,2006-10-31,"Radar Triggered"
"Hispanic","2006-10-31","Violation Observed",42,"10",31,304,"Tuesday","Another day",1,"Other day","Hispanic",668,NA,2006-10-31,"Violation Observed"
"Hispanic","2006-11-01","Radar Triggered",16,"11",1,305,"Wednesday","Another day",1,"Other day","Hispanic",669,NA,2006-11-01,"Radar Triggered"
"Hispanic","2006-11-01","Violation Observed",43,"11",1,305,"Wednesday","Another day",1,"Other day","Hispanic",669,NA,2006-11-01,"Violation Observed"
"Hispanic","2006-11-02","Radar Triggered",7,"11",2,306,"Thursday","Another day",1,"Other day","Hispanic",670,NA,2006-11-02,"Radar Triggered"
"Hispanic","2006-11-02","Violation Observed",47,"11",2,306,"Thursday","Another day",1,"Other day","Hispanic",670,NA,2006-11-02,"Violation Observed"
"Hispanic","2006-11-03","Radar Triggered",15,"11",3,307,"Friday","Friday or Saturday",1,"Other day","Hispanic",671,NA,2006-11-03,"Radar Triggered"
"Hispanic","2006-11-03","Violation Observed",37,"11",3,307,"Friday","Friday or Saturday",1,"Other day","Hispanic",671,NA,2006-11-03,"Violation Observed"
"Hispanic","2006-11-04","Radar Triggered",7,"11",4,308,"Saturday","Friday or Saturday",1,"Other day","Hispanic",672,NA,2006-11-04,"Radar Triggered"
"Hispanic","2006-11-04","Violation Observed",62,"11",4,308,"Saturday","Friday or Saturday",1,"Other day","Hispanic",672,NA,2006-11-04,"Violation Observed"
"Hispanic","2006-11-05","Radar Triggered",7,"11",5,309,"Sunday","Another day",1,"Other day","Hispanic",673,NA,2006-11-05,"Radar Triggered"
"Hispanic","2006-11-05","Violation Observed",52,"11",5,309,"Sunday","Another day",1,"Other day","Hispanic",673,NA,2006-11-05,"Violation Observed"
"Hispanic","2006-11-06","Radar Triggered",18,"11",6,310,"Monday","Another day",1,"Other day","Hispanic",674,NA,2006-11-06,"Radar Triggered"
"Hispanic","2006-11-06","Violation Observed",49,"11",6,310,"Monday","Another day",1,"Other day","Hispanic",674,NA,2006-11-06,"Violation Observed"
"Hispanic","2006-11-07","Radar Triggered",5,"11",7,311,"Tuesday","Another day",1,"Other day","Hispanic",675,NA,2006-11-07,"Radar Triggered"
"Hispanic","2006-11-07","Violation Observed",39,"11",7,311,"Tuesday","Another day",1,"Other day","Hispanic",675,NA,2006-11-07,"Violation Observed"
"Hispanic","2006-11-08","Radar Triggered",16,"11",8,312,"Wednesday","Another day",1,"Other day","Hispanic",676,NA,2006-11-08,"Radar Triggered"
"Hispanic","2006-11-08","Violation Observed",54,"11",8,312,"Wednesday","Another day",1,"Other day","Hispanic",676,NA,2006-11-08,"Violation Observed"
"Hispanic","2006-11-09","Radar Triggered",14,"11",9,313,"Thursday","Another day",1,"Other day","Hispanic",677,NA,2006-11-09,"Radar Triggered"
"Hispanic","2006-11-09","Violation Observed",41,"11",9,313,"Thursday","Another day",1,"Other day","Hispanic",677,NA,2006-11-09,"Violation Observed"
